Chain,Tier,Location,ItemActual,ItemTo,ChainID,SubPaste,Amount,Verified,LocationIndex
Monk's Branch>Chewy Raw Gizzard>Monster Tentacle [Ephde Rune>Kuit],[Level 1],Kuit,Chewy Raw Gizzard,Monster Tentacle,21,L,,V,51
Monk's Branch>Chewy Raw Gizzard>Monster Tentacle [Ephde Rune>Kuit],[Level 2],Angie,Monster Tentacle,Torn Pirate Treasure Map,21,L,,V,6
Monk's Branch>Chewy Raw Gizzard>Monster Tentacle [Ephde Rune>Kuit],[Level 3],Tigris,Torn Pirate Treasure Map,Solidified Lava,21,L,,V,46
Monk's Branch>Chewy Raw Gizzard>Monster Tentacle [Ephde Rune>Kuit],[Level 4],Theonil,Solidified Lava,Elixir of Youth,21,L,,V,43
Monk's Branch>Chewy Raw Gizzard>Monster Tentacle [Ephde Rune>Kuit],[Level 5],Naval,Elixir of Youth,Crow Coins,21,L,,V,72
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Basic Item],Serca,Vinegar,Rakeflower Seed Pouch,22,A,1400,V,36
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Level 1],Lema,Rakeflower Seed Pouch,Monster Tentacle,22,A,,V,2
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Level 2],Dunde,Monster Tentacle,Lopters Fishnet,22,A,,V,39
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Level 3],Lisz,Lopters Fishnet,Stolen Pirate Dagger,22,A,,V,31
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Level 4],Narvo,Stolen Pirate Dagger,Elixir of Youth,22,A,,V,32
Vinegar>Rakeflower Seed Pouch>Monster Tentacle [Serca>Lema],[Level 5],Halmad,Elixir of Youth,Crow Coins,22,A,,V,60
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Basic Item],Staren,Vinegar,Roa Flower Seed Pouch,22,B,1400,V,34
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Level 1],Lerao,Roa Flower Seed Pouch,Cron Castle Gold Coin,22,B,,V,55
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Level 2],Angie,Cron Castle Gold Coin,Weasel Leather Coat,22,B,,V,9
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Level 3],Shasha,Weasel Leather Coat,Old Chest with Gold Coins,22,B,,V,57
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Level 4],Ajir,Old Chest with Gold Coins,Taxidermied White Caterpillar,22,B,,V,29
Vinegar>Roa Flower Seed Pouch>Cron Castle Gold Coin [Staren>Lerao],[Level 5],Kashuma,Taxidermied White Caterpillar,Crow Coins,22,B,,V,61
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Basic Item],Eveto,Lead Ore,Ancient Urn Piece,22,C,900,V,11
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Level 1],Boa,Ancient Urn Piece,Conch Shell Ornament,22,C,,V,63
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Level 2],Weita,Conch Shell Ornament,Skull Symbol Carpet,22,C,,V,19
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Level 3],Tigris,Skull Symbol Carpet,Opulent Thread Spool,22,C,,V,47
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Level 4],Pilava,Opulent Thread Spool,Golden Fish Scale,22,C,,V,26
Lead Ore>Ancient Urn Piece>Conch Shell Ornament [Eveto>Boa],[Level 5],Derko,Golden Fish Scale,Crow Coins,22,C,,V,64
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Basic Item],Mariveno,Wolf Hide,Unidentified Ancient Mural,22,D,600,V,13
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Level 1],Arita,Unidentified Ancient Mural,Opulent Marble,22,D,,V,3
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Level 2],Kanvera,Opulent Marble,Scout Binoculars,22,D,,V,21
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Level 3],Shirna,Scout Binoculars,Marine Knights' Spear,22,D,,V,49
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Level 4],Orffs,Marine Knights' Spear,Statue's Tear,22,D,,V,16
Feather Wolf Hide>Unidentified Ancient Mural>Opulent Marble [Mariveno>Arita],[Level 5],Hakoven,Statue's Tear,Crow Coins,22,D,,V,51
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Basic Item],Paratama,Vinegar,Stained Seagull Figurine,22,E,1400,V,20
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Level 1],Teste,Stained Seagull Figurine,Pirate Ship Mast,22,E,,V,1
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Level 2],Louruve,Pirate Ship Mast,Rare Herb Pile,22,E,,V,33
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Level 3],Rosevan,Rare Herb Pile,Amethyst Fragment,22,E,,V,58
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Level 4],Baremi,Amethyst Fragment,Supreme Gold Candlestick,22,E,,V,18
Vinegar>Stained Seagull Figurine>Pirate Ship Mast [Paratama>Teste],[Level 5],Cargo,Supreme Gold Candlestick,Crow Coins,22,E,,V,65
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Basic Item],Luivano,Grilled Bird Meat,Giant Fish Bone,22,F,600,V,12
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Level 1],Tashu,Giant Fish Bone,Islanders' Lunchbox,22,F,,V,17
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Level 2],Modric,Islanders' Lunchbox,Torn Pirate Treasure Map,22,F,,V,46
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Level 3],Tulu,Torn Pirate Treasure Map,Seashell Deco,22,F,,V,15
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Level 4],Iliya,Seashell Deco,Azure Quartz,22,F,,V,4
Grilled Bird Meat>Giant Fish Bone>Islanders' Lunchbox [Luivano>Tashu],[Level 5],Incomplete,Azure Quartz,Crow Coins,22,F,,V,66
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Basic Item],Duch,Flax Thread,Naval Ration,22,G,200,V,10
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Level 1],Racid,Naval Ration,Filtered Drinking Water,22,G,,V,27
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Level 2],Ginburrey,Filtered Drinking Water,Old Hourglass,22,G,,V,42
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Level 3],Al-Naha,Old Hourglass,Solidified Lava,22,G,,V,28
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Level 4],Pujara,Solidified Lava,Faded Gold Dragon Figurine,22,G,,V,30
Flax Thread>Naval Ration>Filtered Drinking Water [Duch>Racid],[Level 5],Lantinia,Faded Gold Dragon Figurine,Crow Coins,22,G,,V,67
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Basic Item],Randis,Essence of Liquor,Chewy Raw Gizzard,22,H,1400,V,35
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Level 1],Portanen,Chewy Raw Gizzard,Balanced Stone Pagoda,22,H,,V,56
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Level 2],Albresser,Balanced Stone Pagoda,Pirates' Supply Box,22,H,,V,40
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Level 3],Almai,Pirates' Supply Box,Headless Dragon Figurine,22,H,,V,53
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Level 4],Ancient,Headless Dragon Figurine,Cox Pirates' Journal,22,H,,V,5
Essence of Liquor>Chewy Raw Gizzard>Balanced Stone Pagoda [Randis>Portanen],[Level 5],Pakio,Octagonal Box,Crow Coins,22,H,,V,68
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Basic Item],Baeza,Rough Green Crystal,Raft Toy,22,I,100,V,48
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Level 1],Esfah,Raft Toy,Big Stone Slab,22,I,,V,45
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Level 2],Marlene,Big Stone Slab,Stalactite Fragment,22,I,,V,6
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Level 3],Teyamal,Stalactite Fragment,Marine Knights' Helm,22,I,,V,50
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Level 4],Oben,Marine Knights' Helm,102 Year Old Golden Herb,22,I,,V,38
Rough Green Crystal>Raft Toy>Big Stone Slab [Baeza>Esfah],[Level 5],Crow,102 Year Old Golden Herb,Crow Coins,22,I,,V,69
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Basic Item],Barater,Rough Blue Crystal,Dried Blue Rose,22,J,100,V,41
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Level 1],Tinberra,Dried Blue Rose,Narvo Sea Cucumber,22,J,,V,54
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Level 2],Taramura,Narvo Sea Cucumber,Skull Decorated Teacup,22,J,,V,24
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Level 3],Orisha,Skull Decorated Teacup,Green Salt Lump,22,J,,V,62
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Level 4],Rameda,Green Salt Lump,Portrait of the Ancient,22,J,,V,44
Rough Blue Crystal>Dried Blue Rose>Narvo Sea Cucumber [Barater>Tinberra],[Level 5],Rickun,Portrait of the Ancient,Crow Coins,22,J,,V,70
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Basic Item],Beiruwa,Wild Grass,Cherry Tree Seed Pouch,22,K,500,V,23
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Level 1],Sokota,Cherry Tree Seed Pouch,Supreme Oyster Box,22,K,,V,43
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Level 2],Ostra,Supreme Oyster Box,Round Knife,22,K,,V,25
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Level 3],Riyed,Round Knife,Boatman's Manual,22,K,,V,59
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Level 4],Cholace,Boatman's Manual,Rust Repair Tool,22,K,,V,7
Wild Grass>Cherry Tree Seed Pouch>Supreme Oyster Box [Beiruwa>Sokota],[Level 5],Cox Pirates,Taxidermied Morpho Butterfly,Crow Coins,22,K,,V,71
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Basic Item],Ephde Rune,Powder of Flame,Golden Sand,22,L,300,V,14
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Level 1],Kuit,Golden Sand,Sea Survival Kit,22,L,,V,52
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Level 2],Arakil,Sea Survival Kit,Gooey Monster Blood,22,L,,V,22
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Level 3],Daton,Gooey Monster Blood,Panacea,22,L,,V,37
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Level 4],Balvege,Panacea,Statue's Tear,22,L,,V,8
Powder of Flame>Golden Sand>Sea Survival Kit [Ephde Rune>Kuit],[Level 5],Naval,Statue's Tear,Crow Coins,22,L,,V,72
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Basic Item],Eveto,Fortune Teller Mushroom,Dried Blue Rose,23,A,2900,V,9
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Level 1],Tashu,Dried Blue Rose,Islanders' Lunchbox,23,A,,V,15
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Level 2],Albresser,Islanders' Lunchbox,Old Hourglass,23,A,,V,38
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Level 3],Almai,Old Hourglass,Marine Knights' Helm,23,A,,V,53
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Level 4],Baremi,Marine Knights' Helm,Octagonal Box,23,A,,V,16
Fortune Teller Mushroom>Dried Blue Rose>Islanders' Lunchbox [Eveto>Tashu],[Level 5],Halmad,Octagonal Box,Crow Coins,23,A,,V,60
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Basic Item],Ephde Rune,Copper Ingot,Giant Fish Bone,23,B,200,V,12
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Level 1],Tinberra,Giant Fish Bone,Cron Castle Gold Coin,23,B,,V,55
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Level 2],Marlene,Cron Castle Gold Coin,Torn Pirate Treasure Map,23,B,,V,5
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Level 3],Tigris,Torn Pirate Treasure Map,Stolen Pirate Dagger,23,B,,V,47
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Level 4],Ajir,Stolen Pirate Dagger,37 Year Old Herbal Wine,23,B,,V,27
Copper Ingot>Giant Fish Bone>Cron Castle Gold Coin [Ephde Rune>Tinberra],[Level 5],Kashuma,37 Year Old Herbal Wine,Crow Coins,23,B,,V,61
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Basic Item],Randis,Violet Crystal,Naval Ration,23,C,200,V,33
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Level 1],Boa,Naval Ration,Pirate Ship Mast,23,C,,V,63
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Level 2],Arakil,Pirate Ship Mast,Pirates' Supply Box,23,C,,V,20
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Level 3],Shasha,Pirates' Supply Box,Opulent Thread Spool,23,C,,V,58
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Level 4],Narvo,Opulent Thread Spool,Azure Quartz,23,C,,V,30
Violet Crystal>Naval Ration>Pirate Ship Mast [Randis>Boa],[Level 5],Derko,Azure Quartz,Crow Coins,23,C,,V,64
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Basic Item],Paratama,Flax,Stained Seagull Figurine,23,D,1700,V,18
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Level 1],Esfah,Stained Seagull Figurine,Opulent Marble,23,D,,V,45
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Level 2],Taramura,Opulent Marble,Scout Binoculars,23,D,,V,22
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Level 3],Shirna,Scout Binoculars,Amethyst Fragment,23,D,,V,49
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Level 4],Balvege,Amethyst Fragment,Taxidermied Morpho Butterfly,23,D,,V,6
Flax>Stained Seagull Figurine>Opulent Marble [Paratama>Esfah],[Level 5],Hakoven,Taxidermied Morpho Butterfly,Crow Coins,23,D,,V,51
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Basic Item],Barater,Rough Mud Crystal,Raft Toy,23,E,100,V,39
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Level 1],Lerao,Raft Toy,Filtered Drinking Water,23,E,,V,56
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Level 2],Angie,Filtered Drinking Water,Stalactite Fragment,23,E,,V,7
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Level 3],Lisz,Stalactite Fragment,Marine Knights' Spear,23,E,,V,29
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Level 4],Oben,Marine Knights' Spear,Statue's Tear,23,E,,V,36
Rough Mud Crystal>Raft Toy>Filtered Drinking Water [Barater>Lerao],[Level 5],Cargo,Statue's Tear,Crow Coins,23,E,,V,65
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Basic Item],Duch,Clown's Blood,Chewy Raw Gizzard,23,F,80,V,8
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Level 1],Sokota,Chewy Raw Gizzard,Conch Shell Ornament,23,F,,V,41
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Level 2],Ginburrey,Conch Shell Ornament,Skull Decorated Teacup,23,F,,V,40
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Level 3],Tulu,Skull Decorated Teacup,Solidified Lava,23,F,,V,13
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Level 4],Pujara,Solidified Lava,Supreme Gold Candlestick,23,F,,V,28
Clown's Blood>Chewy Raw Gizzard>Conch Shell Ornament [Duch>Sokota],[Level 5],Incomplete,Supreme Gold Candlestick,Crow Coins,23,F,,V,66
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Basic Item],Mariveno,Ground Bird Meat,Ancient Urn Piece,23,G,800,V,11
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Level 1],Portanen,Ancient Urn Piece,Supreme Oyster Box,23,G,,V,57
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Level 2],Kanvera,Supreme Oyster Box,Round Knife,23,G,,V,19
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Level 3],Al-Naha,Round Knife,Green Salt Lump,23,G,,V,26
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Level 4],Padix,Green Salt Lump,Faded Gold Dragon Figurine,23,G,,V,54
Ground Bird Meat>Ancient Urn Piece>Supreme Oyster Box [Mariveno>Portanen],[Level 5],Lantinia,Faded Gold Dragon Figurine,Crow Coins,23,G,,V,67
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Basic Item],Staren,Silkworm Cocoon,Unidentified Ancient Mural,23,H,1100,V,32
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Level 1],Arita,Unidentified Ancient Mural,Big Stone Slab,23,H,,V,3
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Level 2],Weita,Big Stone Slab,Gooey Monster Blood,23,H,,V,17
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Level 3],Rosevan,Gooey Monster Blood,Boatman's Manual,23,H,,V,59
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Level 4],Pilava,Boatman's Manual,Taxidermied White Caterpillar,23,H,,V,24
Silkworm Cocoon>Unidentified Ancient Mural>Big Stone Slab [Staren>Arita],[Level 5],Pakio,Taxidermied White Caterpillar,Crow Coins,23,H,,V,68
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Basic Item],Beiruwa,Wild Grass,Cherry Tree Seed Pouch,23,I,900,V,21
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Level 1],Teste,Cherry Tree Seed Pouch,Narvo Sea Cucumber,23,I,,V,1
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Level 2],Modric,Narvo Sea Cucumber,Weasel Leather Coat,23,I,,V,46
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Level 3],Orisha,Weasel Leather Coat,Old Chest with Gold Coins,23,I,,V,62
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Level 4],Orffs,Old Chest with Gold Coins,Golden Fish Scale,23,I,,V,14
Wild Grass>Cherry Tree Seed Pouch>Narvo Sea Cucumber [Beiruwa>Teste],[Level 5],Crow,Golden Fish Scale,Crow Coins,23,I,,V,69
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Basic Item],Serca,Soft Ferri Feather,Golden Sand,23,J,1200,V,34
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Level 1],Lema,Golden Sand,Balanced Stone Pagoda,23,J,,V,2
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Level 2],Louruve,Balanced Stone Pagoda,Skull Symbol Carpet,23,J,,V,31
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Level 3],Daton,Skull Symbol Carpet,Seashell Deco,23,J,,V,35
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Level 4],Iliya,Seashell Deco,102 Year Old Golden Herb,23,J,,V,4
Soft Ferri Feather>Golden Sand>Balanced Stone Pagoda [Serca>Lema],[Level 5],Rickun,102 Year Old Golden Herb,Crow Coins,23,J,,V,70
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Basic Item],Baeza,Processed Coal,Roa Flower Seed Pouch,23,K,400,V,48
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Level 1],Kuit,Roa Flower Seed Pouch,Sea Survival Kit,23,K,,V,52
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Level 2],Ostra,Sea Survival Kit,Rare Herb Pile,23,K,,V,23
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Level 3],Teyamal,Rare Herb Pile,Panacea,23,K,,V,50
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Level 4],Theonil,Panacea,Portrait of the Ancient,23,K,,V,44
Processed Coal>Roa Flower Seed Pouch>Sea Survival Kit [Baeza>Kuit],[Level 5],Cox Pirates,Portrait of the Ancient,Crow Coins,23,K,,V,71
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Basic Item],Luivano,Fruit of Destruction,Rakeflower Seed Pouch,23,L,70,V,10
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Level 1],Racid,Rakeflower Seed Pouch,Monster Tentacle,23,L,,V,25
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Level 2],Dunde,Monster Tentacle,Lopters Fishnet,23,L,,V,37
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Level 3],Riyed,Lopters Fishnet,Headless Dragon Figurine,23,L,,V,43
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Level 4],Rameda,Headless Dragon Figurine,Elixir of Youth,23,L,,V,42
Fruit of Destruction>Rakeflower Seed Pouch>Monster Tentacle [Luivano>Racid],[Level 5],Naval,Elixir of Youth,Crow Coins,23,L,,V,72
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Basic Item],Randis,Aloe,Raft Toy,24,A,1100,V,33
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Level 1],Kuit,Raft Toy,Opulent Marble,24,A,,V,50
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Level 2],Dunde,Opulent Marble,Stalactite Fragment,24,A,,V,37
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Level 3],Daton,Stalactite Fragment,Amethyst Fragment,24,A,,V,35
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Level 4],Oben,Amethyst Fragment,Statue's Tear,24,A,,V,36
Aloe>Raft Toy>Opulent Marble [Randis>Kuit],[Level 5],Halmad,Statue's Tear,Crow Coins,24,A,,V,60
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Basic Item],Barater,Rough Red Crystal,Chewy Raw Gizzard,24,B,100,V,39
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Level 1],Arita,Chewy Raw Gizzard,Filtered Drinking Water,24,B,,V,53
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Level 2],Albresser,Filtered Drinking Water,Skull Decorated Teacup,24,B,,V,38
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Level 3],Almai,Skull Decorated Teacup,Marine Knights' Spear,24,B,,V,51
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Level 4],Padix,Marine Knights' Spear,Supreme Gold Candlestick,24,B,,V,52
Rough Red Crystal>Chewy Raw Gizzard>Filtered Drinking Water [Barater>Arita],[Level 5],Kashuma,Supreme Gold Candlestick,Crow Coins,24,B,,V,61
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Basic Item],Staren,Log,Ancient Urn Piece,24,C,400,V,32
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Level 1],Tashu,Ancient Urn Piece,Conch Shell Ornament,24,C,,V,15
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Level 2],Louruve,Conch Shell Ornament,Round Knife,24,C,,V,31
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Level 3],Lisz,Round Knife,Solidified Lava,24,C,,V,29
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Level 4],Narvo,Solidified Lava,Faded Gold Dragon Figurine,24,C,,V,30
Log>Ancient Urn Piece>Conch Shell Ornament [Staren>Tashu],[Level 5],Derko,Faded Gold Dragon Figurine,Crow Coins,24,C,,V,64
Star Anise>Unidentified Ancient Mural>Supreme Oyster Box [Duch>Lema],[Basic Item],Duch,Star Anise,Unidentified Ancient Mural,24,D,600,V,8
